id_cliente,cancelamento,genero,idoso,possui_conjuge,possui_dependentes,meses_como_cliente,servico_telefonico,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,metodo_pagamento,custo_mensal,custo_total,contas_diarias
5208-HFSBT,1,0,0,0,0,2,1,0,DSL,No,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.0,1.835
5213-TWWJU,0,1,0,0,0,28,1,0,Fiber optic,No,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,2626.0,3.033333333333333
5214-CHIWJ,0,1,0,0,0,27,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,20.3,595.0,0.6766666666666666
5214-NLTIT,0,1,0,1,1,72,1,1,Fiber optic,No,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,6511.0,3.0266666666666664
5215-LNLDJ,0,0,0,1,1,7,0,0,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.0,0.8233333333333334
5216-WASFJ,0,0,1,1,0,31,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.0,2.828333333333333
5219-YIPTK,1,0,0,1,0,33,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,3409.0,3.48
5220-AGAAX,0,1,0,1,1,68,1,1,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,1664.0,0.8
5222-IMUKT,0,1,0,0,0,32,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.0,3.0349999999999997
5222-JCXZT,0,1,0,0,0,4,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,78.0,0.6333333333333333
5223-UZAVK,0,1,0,0,0,64,1,0,Fiber optic,Yes,1,0,0,1,1,One year,1,Credit card (automatic),100.3,6603.0,3.3433333333333333
5226-NOZFC,0,1,0,0,0,26,1,0,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2146.0,2.8583333333333334
5227-JSCFE,0,1,1,1,0,71,0,0,DSL,Yes,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.0,1.5450000000000002
5228-EXCET,1,1,0,0,0,13,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1008.0,2.695
5229-DTFYB,0,0,0,0,0,41,1,0,Fiber optic,No,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3959.0,3.2933333333333334
5229-PRWKT,1,1,0,0,0,8,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,649.0,2.885
5231-FIQPA,0,0,0,0,0,41,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,19.85,810.0,0.6616666666666667
5232-NXPAY,0,0,0,0,0,47,1,0,DSL,No,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.0,2.481666666666667
5233-AOZUF,0,0,0,1,0,29,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2149.0,2.4983333333333335
5233-GEEAX,1,1,1,0,0,8,0,0,DSL,No,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,221.0,0.98
5235-XATIX,0,1,0,0,1,22,1,0,Fiber optic,No,1,1,0,1,0,Month-to-month,1,Electronic check,89.4,2001.0,2.98
5236-PERKL,1,0,0,0,0,57,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),112.95,6465.0,3.765
5236-XMZJY,0,0,0,0,0,42,1,0,DSL,Yes,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),59.65,2536.0,1.9883333333333333
5240-CAOYT,0,0,0,0,0,57,1,1,Fiber optic,Yes,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,4884.0,2.9183333333333334
5240-IJOQT,1,1,1,0,0,1,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.0,2.49
5242-UOWHD,0,1,0,1,1,45,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,20.35,929.0,0.6783333333333333
5243-NIEIT,0,1,0,1,0,14,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,85.15,1139.0,2.8383333333333334
5243-SAOTC,0,1,0,0,0,54,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,4308.0,2.6616666666666666
5244-IRFIH,1,1,1,1,0,33,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.0,3.15
5245-VDBUR,0,0,0,1,0,52,0,0,DSL,Yes,0,1,0,0,0,One year,0,Mailed check,35.45,1958.0,1.1816666666666669
5248-KWLAR,0,1,0,1,1,71,1,1,DSL,Yes,1,1,1,1,1,Two year,0,Electronic check,90.35,6325.0,3.0116666666666663
5248-RPYWW,0,0,1,1,1,72,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,6716.0,3.0050000000000003
5248-YGIJN,0,1,0,1,0,72,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,6369.0,3.0083333333333333
5249-QYHEX,0,0,0,1,1,40,1,1,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,24.8,1024.0,0.8266666666666667
5256-SKJGO,0,0,0,1,1,64,0,0,DSL,No,1,0,1,1,1,Two year,1,Electronic check,54.6,3423.0,1.82
5260-UMPWX,0,0,0,1,1,26,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.0,0.675
5261-QSHQM,1,0,0,0,0,4,0,0,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.0,0.815
5264-IWHMU,0,1,0,0,0,1,1,0,DSL,No,0,0,1,0,0,Month-to-month,0,Mailed check,49.05,49.0,1.635
5266-PFRQK,0,1,0,1,1,52,1,0,No,No internet service,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.0,0.6950000000000001
5268-DSMNQ,0,0,1,1,0,62,1,1,Fiber optic,No,1,1,0,1,0,One year,1,Credit card (automatic),97.95,5936.0,3.265
5269-NRGDP,0,1,0,1,1,42,1,0,DSL,No,0,1,1,1,1,One year,0,Electronic check,73.15,3088.0,2.4383333333333335
5271-DBYSJ,0,1,1,0,0,11,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.15,827.0,2.6383333333333336
5271-YNWVR,1,1,0,1,1,68,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Electronic check,113.15,7856.0,3.771666666666667
5274-XHAKY,0,0,0,1,1,41,1,1,Fiber optic,Yes,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.0,3.143333333333333
5275-PMFUT,0,1,0,1,1,72,0,0,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.0,2.1599999999999997
5275-SQEIZ,1,1,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.0,2.695
5276-KQWHG,1,0,1,0,0,2,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.0,2.32
5277-ZLOOR,1,0,1,0,0,2,1,1,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.0,2.8516666666666666
5278-PNYOX,0,0,0,0,0,49,1,0,Fiber optic,No,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,4917.0,3.355
5281-BUZGT,1,1,1,0,0,36,1,1,Fiber optic,Yes,0,0,0,1,0,Month-to-month,1,Electronic check,90.85,3186.0,3.0283333333333333
5285-MVEHD,0,0,0,1,0,56,1,0,Fiber optic,Yes,1,1,0,1,1,One year,1,Credit card (automatic),105.6,6068.0,3.52
5285-TWCNP,0,0,1,0,0,70,1,1,DSL,No,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.5,5212.0,2.5166666666666666
5286-YHCVC,0,1,0,1,0,72,1,1,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,7470.0,3.493333333333333
5287-QWLKY,1,1,1,1,1,71,1,1,Fiber optic,Yes,1,0,0,1,1,Month-to-month,1,Credit card (automatic),105.1,7548.0,3.503333333333333
5288-AHOUP,0,1,1,0,0,11,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,78.5,874.0,2.6166666666666667
5293-WXJAK,1,0,1,1,0,11,1,1,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.0,3.4683333333333333
5294-CDGWY,1,1,0,1,1,51,0,0,DSL,Yes,1,1,0,1,1,One year,0,Electronic check,59.3,3014.0,1.9766666666666666
5294-DMSFH,0,0,0,1,1,29,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,2621.0,2.9266666666666667
5294-IMHHT,0,1,0,1,0,53,1,1,Fiber optic,No,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.0,3.2583333333333333
5295-PCJOO,1,1,0,0,1,4,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,184.0,1.6466666666666667
5296-BFCYD,0,1,0,1,1,46,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,20.1,936.0,0.67
5296-PSYVW,0,0,0,1,0,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.0,0.8183333333333334
5297-MDOIR,0,0,0,1,0,63,1,0,Fiber optic,Yes,0,1,0,0,0,One year,1,Credit card (automatic),81.15,5224.0,2.705
5298-GSTLM,0,0,1,0,0,60,1,1,Fiber optic,Yes,0,0,0,1,1,One year,1,Bank transfer (automatic),101.4,6176.0,3.3800000000000003
5299-RULOA,1,0,0,1,1,10,1,1,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,1064.0,3.341666666666667
5299-SJCZT,1,1,0,0,0,3,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.55,298.0,3.385
5301-GAUUY,1,1,0,0,0,32,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.35,2596.0,2.6783333333333332
5302-BDJNT,0,1,0,0,0,35,1,1,Fiber optic,No,0,1,1,1,0,Month-to-month,0,Electronic check,95.5,3418.0,3.183333333333333
5304-EFJLP,0,1,1,1,0,72,1,1,Fiber optic,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.65,8022.0,3.7216666666666667
5306-BVTKJ,0,1,0,1,1,48,1,0,DSL,No,1,1,0,0,0,One year,1,Credit card (automatic),55.8,2651.0,1.8599999999999999
5307-DZCVC,1,0,1,1,0,32,1,1,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.95,2628.0,2.865
5307-UVGNB,0,0,0,1,1,53,0,0,DSL,Yes,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),48.7,2495.0,1.6233333333333335
5309-TAIKL,0,0,0,0,0,7,1,0,DSL,No,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),62.8,418.0,2.0933333333333333
5310-NOOVA,0,1,0,0,0,46,1,0,No,No internet service,0,0,0,0,0,Two year,0,Electronic check,19.95,907.0,0.6649999999999999
5311-IHLEI,0,1,0,0,0,12,0,0,DSL,Yes,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.0,1.6983333333333335
5312-IRCFR,0,0,0,1,1,64,1,1,Fiber optic,No,1,1,0,0,1,One year,1,Electronic check,92.85,5980.0,3.0949999999999998
5312-TSZVC,0,0,0,0,1,15,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.65,270.0,0.6549999999999999
5312-UXESG,0,0,0,0,0,41,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),98.05,3990.0,3.268333333333333
5313-FPXWG,0,1,0,0,0,51,1,1,No,No internet service,0,0,0,0,0,One year,1,Bank transfer (automatic),24.6,1266.0,0.8200000000000001
5315-CKEQK,0,1,1,1,1,28,1,1,DSL,No,0,0,0,0,0,One year,1,Electronic check,51.0,1381.0,1.7
5317-FLPJF,0,0,0,0,0,66,0,0,DSL,Yes,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.0,2.045
5318-IXUZF,1,0,0,0,0,2,1,0,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.15,183.0,2.9050000000000002
5318-YKDPV,0,1,0,1,1,43,1,0,DSL,Yes,0,1,1,1,1,Two year,1,Credit card (automatic),79.15,3566.0,2.6383333333333336
5320-BRKGK,0,0,0,1,1,58,1,1,DSL,Yes,0,1,1,1,0,Two year,0,Mailed check,75.8,4415.0,2.5266666666666664
5321-NTRKC,0,1,0,1,1,66,1,1,DSL,No,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.0,2.6616666666666666
5322-TEUJK,0,0,0,1,1,71,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.6,8100.0,3.82
5322-ZSMZY,0,1,0,1,1,31,1,1,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,25.75,755.0,0.8583333333333333
5324-KTGCG,0,1,0,1,0,71,1,0,No,No internet service,0,0,0,0,0,One year,0,Electronic check,20.85,1539.0,0.6950000000000001
5325-UWTWJ,0,1,0,1,0,31,1,1,Fiber optic,Yes,1,0,1,0,0,Month-to-month,1,Credit card (automatic),90.55,2929.0,3.018333333333333
5327-CNLUQ,0,1,0,1,0,48,1,1,Fiber optic,Yes,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.0,3.23
5327-XOKKY,0,1,1,1,0,72,1,1,DSL,No,0,1,0,1,1,Two year,1,Credit card (automatic),73.45,5329.0,2.4483333333333333
5329-KRDTM,0,1,1,1,0,72,1,1,DSL,No,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5396.0,2.578333333333333
5331-RGMTT,0,1,1,1,0,54,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.05,5295.0,3.3016666666666667
5332-UJJBL,0,1,0,0,0,4,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,73.0,0.6333333333333333
5334-AFQJB,0,1,1,0,0,72,1,1,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1789.0,0.8366666666666667
5334-JLAXU,0,0,0,1,0,60,1,1,Fiber optic,Yes,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.1,5475.0,3.1366666666666663
5336-UFNZP,0,0,1,1,1,65,1,1,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,107.45,7047.0,3.5816666666666666
5337-IIWKZ,0,1,0,1,1,34,0,0,DSL,No,0,1,1,1,0,Month-to-month,1,Electronic check,44.85,1442.0,1.495
5338-YHWYT,0,1,0,0,1,37,1,0,DSL,Yes,1,0,1,0,0,Two year,0,Credit card (automatic),61.45,2302.0,2.0483333333333333
5339-PXDVH,0,1,0,0,0,4,1,1,Fiber optic,Yes,0,0,0,1,0,Month-to-month,0,Electronic check,90.65,367.0,3.021666666666667
5339-TJFEK,0,1,0,1,1,62,1,1,Fiber optic,Yes,1,0,0,1,1,Month-to-month,1,Electronic check,105.5,6487.0,3.5166666666666666
5343-SGUBI,0,0,0,0,0,52,1,1,Fiber optic,No,1,0,0,0,0,One year,1,Mailed check,80.2,4297.0,2.6733333333333333
5345-BMKWB,0,1,0,1,0,8,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,158.0,0.675
5346-BZCHP,0,0,0,1,1,69,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.4,1346.0,0.6466666666666666
5348-CAGXB,0,1,0,0,0,12,1,1,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,89.55,1021.0,2.985
5349-AZPEW,0,0,0,1,1,5,0,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,25.05,125.0,0.8350000000000001
5349-IECLD,1,1,0,0,0,2,1,0,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Electronic check,94.95,178.0,3.165
5351-QESIO,0,1,0,0,1,1,0,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,24.2,24.0,0.8066666666666666
5353-WILCI,0,0,0,0,0,28,1,0,DSL,Yes,1,0,0,0,0,Month-to-month,0,Electronic check,56.05,1522.0,1.8683333333333332
5356-CSVSQ,0,0,0,0,0,3,1,1,DSL,No,0,0,1,1,0,Month-to-month,0,Electronic check,64.6,174.0,2.1533333333333333
5356-KZCKT,0,1,0,0,0,58,1,1,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),24.45,1513.0,0.815
5356-RHIPP,1,1,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,20.0,0.6733333333333333
5357-TZHPP,1,1,1,0,0,9,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Credit card (automatic),84.4,732.0,2.8133333333333335
5360-LJCNJ,0,0,0,1,0,71,1,1,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),105.15,7555.0,3.5050000000000003
5360-XGYAZ,0,1,0,1,1,72,0,0,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),65.65,4664.0,2.1883333333333335
5364-EVNIB,1,1,0,0,0,13,1,0,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Electronic check,79.8,973.0,2.6599999999999997
5364-XYIRR,1,1,0,1,0,51,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,94.65,4812.0,3.1550000000000002
5365-FJKGQ,0,1,0,0,0,25,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,70.95,1767.0,2.365
5365-LLFYV,0,0,0,0,0,2,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,105.0,1.5283333333333333
5366-IJEQJ,1,1,0,0,0,20,1,1,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,88.7,1761.0,2.9566666666666666
5366-OBVMR,0,0,0,1,0,18,1,0,DSL,No,0,0,1,0,0,Month-to-month,1,Mailed check,50.3,908.0,1.6766666666666665
5370-IIVVL,0,1,0,0,0,37,1,1,Fiber optic,No,1,0,1,1,1,One year,1,Credit card (automatic),104.5,3778.0,3.4833333333333334
5371-VYLSX,0,0,1,0,0,50,1,1,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Electronic check,83.4,4113.0,2.7800000000000002
5372-FBKBN,0,0,0,0,1,21,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,452.0,0.6916666666666667
5373-SFODM,1,1,1,1,0,36,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.25,3132.0,2.841666666666667
5375-XLDOF,0,1,0,1,1,69,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.35,7665.0,3.8116666666666665
5376-DEQCP,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.6,70.0,2.353333333333333
5376-PCKNB,0,1,0,1,1,72,1,1,Fiber optic,No,1,1,0,1,1,One year,1,Credit card (automatic),104.45,7459.0,3.481666666666667
5377-NDTOU,0,0,0,1,1,71,1,1,DSL,Yes,1,1,1,1,1,Two year,0,Mailed check,91.05,6293.0,3.0349999999999997
5378-IKEEG,1,0,0,0,0,1,0,0,DSL,No,0,0,0,1,0,Month-to-month,1,Electronic check,35.75,35.0,1.1916666666666667
5380-AFSSK,1,0,0,0,0,5,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Mailed check,93.9,486.0,3.1300000000000003
5380-WJKOV,1,1,0,0,0,34,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.35,3549.0,3.545
5380-XPJNZ,0,0,0,0,0,38,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,20.05,678.0,0.6683333333333333
5382-SOYZL,0,1,0,0,0,22,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2162.0,3.17
5382-TEMLV,0,1,0,0,0,45,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.9,2298.0,1.6966666666666665
5383-MMTWC,1,0,1,1,0,8,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,84.0,613.0,2.8
5384-ZTTWP,0,0,0,1,1,15,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,272.0,0.66
5385-SUIRI,1,1,1,1,0,52,1,1,Fiber optic,Yes,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,5568.0,3.4733333333333336
5386-THSLQ,0,0,1,1,0,66,0,0,DSL,No,1,1,0,1,0,One year,0,Bank transfer (automatic),45.55,3027.0,1.5183333333333333
5387-ASZNZ,0,0,1,0,0,66,1,1,DSL,Yes,1,0,1,0,0,One year,1,Credit card (automatic),63.85,4174.0,2.1283333333333334
5389-FFVKB,1,1,1,1,0,32,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Credit card (automatic),80.3,2483.0,2.6766666666666667
5392-AKEMH,0,0,0,0,0,12,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,523.0,1.5016666666666665
5393-HJZSM,0,0,0,1,1,32,1,0,DSL,Yes,1,1,1,0,1,Month-to-month,0,Bank transfer (automatic),76.3,2404.0,2.5433333333333334
5393-RXQSZ,1,1,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,0,Electronic check,79.6,79.0,2.6533333333333333
5394-MEITZ,0,0,0,1,1,60,1,0,DSL,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.6,4946.0,2.6866666666666665
5394-SVGJV,1,1,0,0,0,37,1,1,Fiber optic,No,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),98.8,3475.0,3.2933333333333334
5396-IZEPB,0,1,0,0,0,9,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,180.0,0.6566666666666666
5397-NSKQG,0,1,0,1,1,67,0,0,DSL,Yes,0,0,0,1,1,Two year,0,Credit card (automatic),50.9,3281.0,1.6966666666666665
5397-TUPSH,0,1,1,1,0,65,1,0,Fiber optic,No,0,0,0,0,0,One year,1,Bank transfer (automatic),70.95,4555.0,2.365
5399-ZIMKF,0,1,0,0,0,5,1,0,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.65,383.0,2.4883333333333337
5402-HTOTQ,0,1,0,0,0,16,1,1,DSL,No,1,0,0,0,0,Month-to-month,0,Electronic check,55.3,875.0,1.8433333333333333
5404-GGUKR,0,1,0,0,0,5,1,0,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,51.35,262.0,1.7116666666666667
5405-ZMYXQ,0,0,0,0,0,8,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.6,548.0,2.4866666666666664
5406-KGRMX,0,0,0,0,0,71,1,1,No,No internet service,0,0,0,0,0,Two year,0,Electronic check,24.55,1719.0,0.8183333333333334
5414-OFQCB,0,1,0,0,0,57,1,1,Fiber optic,No,0,0,1,1,0,Two year,1,Credit card (automatic),90.45,5229.0,3.015
5419-CONWX,1,0,1,0,0,4,1,0,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Credit card (automatic),99.8,442.0,3.3266666666666667
5419-JKZNQ,0,1,1,1,0,30,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,77.9,2351.0,2.5966666666666667
5419-JPRRN,1,1,0,0,0,1,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,101.45,101.0,3.381666666666667
5419-KLXBN,1,0,0,1,1,25,1,0,Fiber optic,No,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),89.15,2257.0,2.9716666666666667
5423-BHIXO,0,0,0,0,0,32,1,1,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,54.2,1739.0,1.8066666666666669
5424-RLQLC,0,1,0,0,0,10,1,0,DSL,No,1,0,0,1,0,Month-to-month,1,Mailed check,59.65,638.0,1.9883333333333333
5425-GQTTT,0,1,0,1,1,68,1,1,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,1664.0,0.8
5429-LWCMV,0,0,0,0,0,12,1,1,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,89.15,1057.0,2.9716666666666667
5433-KYGHE,0,0,0,0,1,14,1,1,Fiber optic,Yes,0,0,1,0,0,Month-to-month,1,Mailed check,86.0,1164.0,2.8666666666666667
5438-QMDDL,0,0,0,1,0,19,1,0,DSL,No,1,0,0,0,1,Month-to-month,1,Mailed check,59.8,1130.0,1.9933333333333332
5439-WIKXB,0,1,1,1,0,41,1,0,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,94.55,3851.0,3.1516666666666664
5440-FLBQG,1,1,1,1,0,69,1,1,Fiber optic,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.4,7318.0,3.6133333333333337
5440-VHLUL,0,1,0,0,0,69,1,1,Fiber optic,No,1,0,1,1,1,One year,1,Bank transfer (automatic),105.2,7386.0,3.506666666666667
5442-BHQNG,0,0,0,0,0,2,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.35,139.0,2.3449999999999998
5442-BXVND,0,0,0,1,1,33,1,1,No,No internet service,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.25,838.0,0.8083333333333333
5442-PPTJY,0,1,0,1,1,12,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.7,258.0,0.6566666666666666
5442-UTCVD,1,1,0,0,1,3,1,1,Fiber optic,No,0,1,0,0,1,Month-to-month,0,Electronic check,91.85,257.0,3.0616666666666665
5442-XSDCW,1,1,0,1,1,11,1,0,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.5,868.0,2.65
5443-SCMKX,0,0,0,1,0,58,1,1,Fiber optic,No,1,1,0,0,1,One year,1,Electronic check,94.3,5610.0,3.143333333333333
5445-GLVOT,0,0,0,0,0,22,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.8,1049.0,1.66
5445-PZWGX,1,1,0,0,0,62,1,1,Fiber optic,Yes,1,0,1,0,1,One year,0,Electronic check,102.0,6529.0,3.4
5445-UTODQ,1,0,0,1,0,7,1,0,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,81.1,576.0,2.703333333333333
5446-DKWYW,0,0,1,1,1,61,1,1,DSL,No,0,1,0,1,0,One year,1,Electronic check,65.2,3965.0,2.1733333333333333
5447-VYTKW,0,1,0,0,0,27,1,0,DSL,Yes,0,0,1,0,0,Month-to-month,0,Mailed check,53.45,1461.0,1.7816666666666667
5447-WZAFP,0,0,0,0,0,53,1,0,Fiber optic,No,1,1,0,1,1,One year,1,Mailed check,100.3,5200.0,3.3433333333333333
5448-VWNAM,0,0,0,0,1,19,1,1,DSL,Yes,1,0,1,1,0,Month-to-month,1,Mailed check,75.9,1375.0,2.5300000000000002
5449-FIBXJ,1,1,0,1,1,19,1,1,Fiber optic,No,0,1,1,1,1,Month-to-month,0,Electronic check,103.3,2012.0,3.4433333333333334
5451-MHQOF,0,1,0,1,1,56,1,1,No,No internet service,0,0,0,0,0,One year,1,Mailed check,24.45,1431.0,0.815
5451-YHYPW,0,0,1,1,0,72,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,8443.0,3.8583333333333334
